genus,species,TL,initiation,jolts,termination,termType,duration,escapeDist,velocity,acceleration,turnRate,clientType,mucusWeight,mucusProt,mucusCal,parCm2,gnaCm2
Amblyglyphidodon,curacao,10,1,0,1,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,1,2,2,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,2,0,1,1,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,1,9,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,12,1,1,2,2,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,4,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,2,1,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,7,1,0,1,4,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,1,7,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,4,23,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,4,7,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,6,1,0,1,4,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,6,1,1,2,2,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,1,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,1,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,12,1,0,1,4,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,12,1,0,1,4,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,4,12,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,7,1,0,1,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,1,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,4,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,4,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,6,1,0,1,4,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,7,1,2,1,1,9,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,4,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,4,12,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,6,2,0,1,4,10,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,5,2,0,1,4,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,2,0,1,1,10,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,1,8,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,1,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,4,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,4,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,1,2,3,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,1,2,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,4,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,1,14,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,1,2,2,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,4,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,4,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,0,1,1,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,4,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,12,1,0,1,4,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,9,1,1,2,3,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,4,9,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,7,1,0,1,1,7,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,12,1,0,1,1,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,1,7,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,8,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,5,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,1,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,8,1,0,1,4,3,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,10,1,0,1,4,2,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Amblyglyphidodon,curacao,11,1,0,1,4,4,5.51,141.81,86.30,4254.48,1,0.20,122.34,4527.88,0.029063592,0.005317674
Arothron,nigropunctatus,20,1,1,1,1,3,2.03,49.01,44.41,969.86,3,0.31,157.35,4411.57,0.019373819,0.007265182
Arothron,nigropunctatus,19,1,1,2,3,1,2.03,49.01,44.41,969.86,3,0.31,157.35,4411.57,0.019373819,0.007265182
Arothron,nigropunctatus,22,1,1,2,3,1,2.03,49.01,44.41,969.86,3,0.31,157.35,4411.57,0.019373819,0.007265182
Arothron,nigropunctatus,17,1,1,2,2,1,2.03,49.01,44.41,969.86,3,0.31,157.35,4411.57,0.019373819,0.007265182
Arothron,nigropunctatus,15,1,1,2,2,2,2.03,49.01,44.41,969.86,3,0.31,157.35,4411.57,0.019373819,0.007265182
Arothron,nigropunctatus,25,1,1,2,3,1,2.03,49.01,44.41,969.86,3,0.31,157.35,4411.57,0.019373819,0.007265182
Arothron,nigropunctatus,25,1,1,2,3,1,2.03,49.01,44.41,969.86,3,0.31,157.35,4411.57,0.019373819,0.007265182
Arothron,nigropunctatus,25,1,1,2,3,1,2.03,49.01,44.41,969.86,3,0.31,157.35,4411.57,0.019373819,0.007265182
Arothron,nigropunctatus,25,1,1,2,3,1,2.03,49.01,44.41,969.86,3,0.31,157.35,4411.57,0.019373819,0.007265182
Arothron,nigropunctatus,25,1,1,2,3,1,2.03,49.01,44.41,969.86,3,0.31,157.35,4411.57,0.019373819,0.007265182
Arothron,nigropunctatus,20,1,1,2,3,2,2.03,49.01,44.41,969.86,3,0.31,157.35,4411.57,0.019373819,0.007265182
Arothron,nigropunctatus,17,1,1,2,1,1,2.03,49.01,44.41,969.86,3,0.31,157.35,4411.57,0.019373819,0.007265182
Chaetodon,baronessa,10,2,0,1,4,6,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,2,0,1,1,8,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,2,0,1,1,2,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,12,2,0,1,1,6,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,12,1,0,1,1,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,12,2,0,1,1,7,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,12,2,0,1,1,11,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,12,1,0,1,1,13,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,12,1,0,1,4,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,12,1,0,1,1,2,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,15,1,0,1,1,5,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,13,2,1,1,1,6,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,1,0,1,1,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,15,1,0,1,1,7,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,11,1,0,1,1,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,12,1,0,1,1,4,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,1,0,1,4,6,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,1,0,1,4,13,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,11,1,0,1,1,8,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,9,1,0,1,1,1,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,1,0,2,1,4,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,1,0,1,4,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,11,1,0,1,1,2,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,11,1,0,1,1,9,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,12,1,1,2,2,2,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,12,1,0,1,1,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,1,0,1,1,1,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,11,1,0,1,1,8,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,1,0,1,1,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,1,0,1,4,5,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,9,2,0,1,4,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,12,1,0,1,4,1,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,12,1,0,1,1,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,11,1,0,1,1,1,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,2,1,2,2,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,1,0,2,1,1,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,2,0,1,4,6,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,1,0,1,1,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,12,1,0,1,1,5,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,13,1,0,1,1,5,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,9,1,0,1,4,4,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,11,1,0,1,4,12,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,1,0,1,4,2,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,10,2,0,2,1,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,9,1,0,1,4,5,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,9,2,0,1,4,2,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,7,2,0,1,4,1,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,11,1,0,1,1,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Chaetodon,baronessa,11,2,0,1,1,3,5.99,163.13,94.91,4491.54,1,0.16,171.33,4139.09,0.025062402,0.003145785
Ctenochaetus,striatus,20,1,1,2,2,10,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,20,1,1,1,1,12,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,20,1,2,2,3,12,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,22,1,1,2,2,2,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,20,1,1,2,3,1,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,22,1,1,2,3,9,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,25,1,0,1,1,4,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,22,1,1,1,1,7,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,22,2,1,2,3,2,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,22,2,1,1,1,7,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,20,1,1,2,2,6,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,18,1,2,1,1,16,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,22,1,0,2,1,39,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,25,1,0,1,4,10,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,27,1,0,1,1,17,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,28,1,0,1,4,4,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,22,1,0,1,1,11,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,25,2,0,1,4,9,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,28,1,0,1,1,18,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,23,2,0,1,1,7,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,24,NA,1,2,3,8,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,19,2,0,1,4,4,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,20,2,0,1,1,2,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,23,2,0,1,1,3,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,20,1,3,2,2,10,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,18,1,1,2,2,3,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,20,1,1,1,1,5,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,16,2,0,1,1,1,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
Ctenochaetus,striatus,17,1,0,1,4,5,6.46,156.84,94.01,3079.30,2,0.35,258.85,5981.76,0.022818692,0.007432551
